iso_code,ano,gas_id,trade_co2,consumption_co2
ALB,1990,1,0.036,5.556
ALB,1991,1,0.324,4.614
ALB,1992,1,0.399,2.916
ALB,1993,1,0.335,2.673
ALB,1994,1,0.449,2.373
ALB,1995,1,0.457,2.547
ALB,1996,1,1.009,3.026
ALB,1997,1,0.684,2.227
ALB,1998,1,0.782,2.537
ALB,1999,1,0.803,3.789
ALB,2000,1,1.055,4.08
ALB,2001,1,1.269,4.489
ALB,2002,1,1.375,5.123
ALB,2003,1,1.627,5.931
ALB,2004,1,1.351,5.528
ALB,2005,1,1.571,5.833
ALB,2006,1,1.831,5.742
ALB,2007,1,2.037,5.986
ALB,2008,1,2.152,6.549
ALB,2009,1,2.509,6.916
ALB,2010,1,1.831,6.615
ALB,2011,1,1.827,7.141
ALB,2012,1,1.993,6.843
ALB,2013,1,1.289,6.577
ALB,2014,1,0.511,6.511
ALB,2015,1,1.201,5.914
ALB,2016,1,1.191,5.823
ALB,2017,1,0.663,5.956
ALB,2018,1,1.048,5.943
ALB,2019,1,1.006,5.833
ALB,2020,1,1.058,5.769
ALB,2021,1,0.984,6.118
ALB,2022,1,0.841,6.014
ARG,1990,1,0.836,112.985
ARG,1991,1,3.65,121.405
ARG,1992,1,7.088,128.623
ARG,1993,1,5.939,123.941
ARG,1994,1,5.672,124.142
ARG,1995,1,3.097,128.374
ARG,1996,1,3.167,134.316
ARG,1997,1,7.072,143.625
ARG,1998,1,8.384,147.704
ARG,1999,1,1.531,149.835
ARG,2000,1,-1.391,142.078
ARG,2001,1,-4.561,130.576
ARG,2002,1,-42.745,82.186
ARG,2003,1,-21.775,112.706
ARG,2004,1,-23.691,133.358
ARG,2005,1,-20.876,140.712
ARG,2006,1,-23.355,150.954
ARG,2007,1,-17.465,156.116
ARG,2008,1,-14.568,172.774
ARG,2009,1,-20.492,157.688
ARG,2010,1,-14.109,171.837
ARG,2011,1,-0.003,189.772
ARG,2012,1,-1.605,189.757
ARG,2013,1,8.882,198.42
ARG,2014,1,-3.213,185.183
ARG,2015,1,8.151,199.895
ARG,2016,1,-2.734,187.187
ARG,2017,1,3.866,190.765
ARG,2018,1,-2.969,177.63
ARG,2019,1,-11.457,167.051
ARG,2020,1,-8.277,156.844
ARG,2021,1,-11.95,179.158
ARG,2022,1,-8.887,195.194
ARM,1990,1,-2.951,6.048
ARM,1991,1,-2.768,4.612
ARM,1992,1,-2.104,3.62
ARM,1993,1,-0.703,1.808
ARM,1994,1,-0.901,1.784
ARM,1995,1,-0.68,2.683
ARM,1996,1,0.288,2.789
ARM,1997,1,0.826,4.079
ARM,1998,1,0.615,4.034
ARM,1999,1,2.139,5.179
ARM,2000,1,0.768,4.259
ARM,2001,1,0.929,4.462
ARM,2002,1,1.352,4.429
ARM,2003,1,0.504,3.96
ARM,2004,1,0.541,4.232
ARM,2005,1,1.397,5.773
ARM,2006,1,0.725,5.127
ARM,2007,1,5.014,10.114
ARM,2008,1,0.958,6.532
ARM,2009,1,1.526,5.89
ARM,2010,1,1.041,5.294
ARM,2011,1,0.306,5.275
ARM,2012,1,0.77,6.518
ARM,2013,1,0.511,6.046
ARM,2014,1,0.213,5.817
ARM,2015,1,0.421,5.89
ARM,2016,1,0.313,5.516
ARM,2017,1,0.26,5.8
ARM,2018,1,1.265,7.088
ARM,2019,1,0.696,6.98
ARM,2020,1,0.695,7.49
ARM,2021,1,0.597,8.014
ARM,2022,1,0.03,7.194
AUS,1990,1,-34.901,243.259
AUS,1991,1,-35.695,243.839
AUS,1992,1,-38.086,246.443
AUS,1993,1,-41.51,247.364
AUS,1994,1,-37.772,255.929
AUS,1995,1,-43.362,261.694
AUS,1996,1,-43.842,268.099
AUS,1997,1,-44.627,275.706
AUS,1998,1,-38.442,295.694
AUS,1999,1,-47.176,296.784
AUS,2000,1,-59.134,290.874
AUS,2001,1,-58.196,299.588
AUS,2002,1,-44.294,318.242
AUS,2003,1,-34.903,334.726
AUS,2004,1,-38.46,344.699
AUS,2005,1,-42.011,344.165
AUS,2006,1,-36.208,356.152
AUS,2007,1,-31.654,367.821
AUS,2008,1,-41.889,362.952
AUS,2009,1,-13.05,394.044
AUS,2010,1,-10.288,394.843
AUS,2011,1,-9.406,394.452
AUS,2012,1,-4.792,401.404
AUS,2013,1,-18.857,380.21
AUS,2014,1,-13.173,379.556
AUS,2015,1,-20.159,381.337
AUS,2016,1,-38.818,371.57
AUS,2017,1,-36.254,377.563
AUS,2018,1,-50.331,365.26
AUS,2019,1,-52.539,363.231
AUS,2020,1,-44.05,355.134
AUS,2021,1,-46.983,342.036
AUS,2022,1,-45.343,339.019
AUT,1990,1,27.256,89.44
AUT,1991,1,25.32,91.103
AUT,1992,1,32.867,93.15
AUT,1993,1,28.396,89.105
AUT,1994,1,27.84,88.923
AUT,1995,1,29.035,93.095
AUT,1996,1,33.697,101.102
AUT,1997,1,27.936,95.238
AUT,1998,1,31.607,98.544
AUT,1999,1,31.263,96.931
AUT,2000,1,25.903,92.081
AUT,2001,1,26.435,96.6
AUT,2002,1,23.183,95.153
AUT,2003,1,23.516,100.912
AUT,2004,1,26.891,104.585
AUT,2005,1,27.724,106.816
AUT,2006,1,33.444,110.255
AUT,2007,1,31.363,105.475
AUT,2008,1,30.281,103.771
AUT,2009,1,28.015,95.322
AUT,2010,1,29.106,101.114
AUT,2011,1,33.169,103.07
AUT,2012,1,32.357,99.632
AUT,2013,1,27.117,94.883
AUT,2014,1,31.095,95.261
AUT,2015,1,22.76,89.118
AUT,2016,1,25.008,92.226
AUT,2017,1,22.182,91.781
AUT,2018,1,24.736,91.298
AUT,2019,1,21.47,89.416
AUT,2020,1,18.756,80.932
AUT,2021,1,22.232,87.989
AUT,2022,1,23.965,85.454
AZE,1990,1,-23.208,28.11
AZE,1991,1,-28.557,21.49
AZE,1992,1,-42.908,13.266
AZE,1993,1,-24.386,24.021
AZE,1994,1,-23.012,18.933
AZE,1995,1,-10.102,23.208
AZE,1996,1,-2.92,28.322
AZE,1997,1,-4.174,25.669
AZE,1998,1,-1.549,30.236
AZE,1999,1,-1.9,26.921
AZE,2000,1,-5.899,23.866
AZE,2001,1,-3.198,25.218
AZE,2002,1,1.558,30.128
AZE,2003,1,3.458,33.946
AZE,2004,1,8.025,40.278
AZE,2005,1,0.99,35.184
AZE,2006,1,2.464,36.986
AZE,2007,1,0.789,30.826
AZE,2008,1,0.931,33.967
AZE,2009,1,2.902,32.005
AZE,2010,1,2.811,30.36
AZE,2011,1,2.236,32.446
AZE,2012,1,3.014,35.787
AZE,2013,1,2.957,36.512
AZE,2014,1,3.005,37.354
AZE,2015,1,2.539,37.222
AZE,2016,1,0.815,35.542
AZE,2017,1,-0.349,34.349
AZE,2018,1,0.778,35.347
AZE,2019,1,0.284,38.029
AZE,2020,1,1.698,37.932
AZE,2021,1,0.66,38.953
AZE,2022,1,-2.236,38.156
BHR,1990,1,-0.665,10.829
BHR,1991,1,0.048,11.377
BHR,1992,1,0.574,10.977
BHR,1993,1,-1.345,15.403
BHR,1994,1,-0.323,14.029
BHR,1995,1,-0.414,14.33
BHR,1996,1,-1.19,14.752
BHR,1997,1,-3.068,14.153
BHR,1998,1,-2.254,16.022
BHR,1999,1,-8.666,9.589
BHR,2000,1,-8.145,11.055
BHR,2001,1,-8.27,11.409
BHR,2002,1,-7.569,12.543
BHR,2003,1,-11.486,9.49
BHR,2004,1,-12.971,8.232
BHR,2005,1,-15.842,8.644
BHR,2006,1,-15.205,8.831
BHR,2007,1,-15.262,11.364
BHR,2008,1,-16.165,13.36
BHR,2009,1,-11.019,17.079
BHR,2010,1,-10.883,18.193
BHR,2011,1,-15.886,12.582
BHR,2012,1,-14.764,12.355
BHR,2013,1,-18.483,12.675
BHR,2014,1,-16.485,14.415
BHR,2015,1,-14.455,18.005
BHR,2016,1,-13.72,17.84
BHR,2017,1,-13.633,19.202
BHR,2018,1,-12.915,19.718
BHR,2019,1,-16.143,21.437
BHR,2020,1,-15.671,21.725
BHR,2021,1,-18.51,17.686
BHR,2022,1,-19.982,15.67
BGD,1990,1,4.2,18.282
BGD,1991,1,4.619,19.372
BGD,1992,1,5.307,20.698
BGD,1993,1,4.932,21.006
BGD,1994,1,5.668,23.221
BGD,1995,1,5.337,26.393
BGD,1996,1,5.717,27.225
BGD,1997,1,5.986,29.13
BGD,1998,1,5.934,29.15
BGD,1999,1,5.192,30.285
BGD,2000,1,-1.029,25.511
BGD,2001,1,-1.686,29.378
BGD,2002,1,-1.251,30.756
BGD,2003,1,0.932,34.427
BGD,2004,1,0.891,36.873
BGD,2005,1,1.178,38.895
BGD,2006,1,-0.127,41.599
BGD,2007,1,-0.341,42.334
BGD,2008,1,-0.64,44.702
BGD,2009,1,-0.451,48.738
BGD,2010,1,-1.07,52.965
BGD,2011,1,-2.239,53.354
BGD,2012,1,0.842,60.545
BGD,2013,1,-1.032,63.731
BGD,2014,1,37.277,104.828
BGD,2015,1,-0.384,76.566
BGD,2016,1,36.073,117.835
BGD,2017,1,39.502,126.033
BGD,2018,1,43.316,129.927
BGD,2019,1,45.165,139.973
BGD,2020,1,44.908,140.362
BGD,2021,1,49.21,156.831
BGD,2022,1,50.578,164.441
BLR,1990,1,-46.601,61.744
BLR,1991,1,-37.096,66.975
BLR,1992,1,-48.142,45.341
BLR,1993,1,-42.328,38.234
BLR,1994,1,-37.594,30.285
BLR,1995,1,-25.992,34.914
BLR,1996,1,-13.622,48.113
BLR,1997,1,-16.305,45.284
BLR,1998,1,11.364,71.437
BLR,1999,1,9.942,67.908
BLR,2000,1,-12.814,42.092
BLR,2001,1,-14.704,39.299
BLR,2002,1,-14.575,39.269
BLR,2003,1,-14.482,40.606
BLR,2004,1,-16.475,41.778
BLR,2005,1,-16.301,43.009
BLR,2006,1,-14.838,46.906
BLR,2007,1,-10.864,49.354
BLR,2008,1,-10.734,52.103
BLR,2009,1,-4.147,56.43
BLR,2010,1,-0.689,61.756
BLR,2011,1,-10.274,51.034
BLR,2012,1,1.101,63.646
BLR,2013,1,2.243,66.369
BLR,2014,1,-0.643,63.006
BLR,2015,1,1.183,59.982
BLR,2016,1,0.565,58.7
BLR,2017,1,0.49,59.872
BLR,2018,1,1.27,63.426
BLR,2019,1,0.878,62.974
BLR,2020,1,-0.681,58.375
BLR,2021,1,0.219,61.157
BLR,2022,1,2.165,61.55
BEL,1990,1,34.655,154.952
BEL,1991,1,32.256,155.623
BEL,1992,1,49.858,172.35
BEL,1993,1,41.266,162.693
BEL,1994,1,37.802,162.602
BEL,1995,1,40.685,166.624
BEL,1996,1,36.124,165.605
BEL,1997,1,46.674,170.667
BEL,1998,1,50.47,180.695
BEL,1999,1,63.336,188.018
BEL,2000,1,63.789,190.512
BEL,2001,1,63.463,189.53
BEL,2002,1,67.311,194.174
BEL,2003,1,78.531,206.78
BEL,2004,1,89.893,218.675
BEL,2005,1,100.71,226.349
BEL,2006,1,102.29,226.174
BEL,2007,1,114.394,234.875
BEL,2008,1,114.365,234.545
BEL,2009,1,92.793,200.573
BEL,2010,1,101.616,216.106
BEL,2011,1,115.092,220.19
BEL,2012,1,106.727,209.162
BEL,2013,1,107.163,209.925
BEL,2014,1,114.84,211.873
BEL,2015,1,106.49,207.765
BEL,2016,1,108.182,207.923
BEL,2017,1,101.803,200.995
BEL,2018,1,108.121,208.279
BEL,2019,1,101.998,201.682
BEL,2020,1,87.226,178.455
BEL,2021,1,103.311,198.197
BEL,2022,1,113.023,202.025
BEN,1990,1,0.352,0.931
BEN,1991,1,0.369,0.988
BEN,1992,1,0.367,1.038
BEN,1993,1,0.351,1.158
BEN,1994,1,0.428,1.339
BEN,1995,1,0.473,1.429
BEN,1996,1,0.518,1.702
BEN,1997,1,0.685,1.909
BEN,1998,1,0.89,2.004
BEN,1999,1,0.545,2.007
BEN,2000,1,0.922,2.395
BEN,2001,1,1.407,3.096
BEN,2002,1,1.176,3.286
BEN,2003,1,1.34,3.734
BEN,2004,1,0.919,3.513
BEN,2005,1,1.268,3.758
BEN,2006,1,2.376,5.727
BEN,2007,1,2.407,6.338
BEN,2008,1,3.618,7.537
BEN,2009,1,2.249,6.473
BEN,2010,1,2.514,7.193
BEN,2011,1,4.498,8.978
BEN,2012,1,2.842,7.245
BEN,2013,1,3.147,7.713
BEN,2014,1,2.855,7.651
BEN,2015,1,2.481,7.814
BEN,2016,1,1.497,6.833
BEN,2017,1,1.248,6.829
BEN,2018,1,0.998,6.667
BEN,2019,1,0.951,6.213
BEN,2020,1,1.266,6.783
BEN,2021,1,1.528,7.287
BEN,2022,1,1.674,7.466
BOL,1990,1,-1.365,8.642
BOL,1991,1,-1.343,9.152
BOL,1992,1,-1.171,9.843
BOL,1993,1,-1.202,10.348
BOL,1994,1,-1.076,8.562
BOL,1995,1,-0.951,8.066
BOL,1996,1,-1.08,8.936
BOL,1997,1,-0.781,10.94
BOL,1998,1,-0.368,10.885
BOL,1999,1,0.47,11.409
BOL,2000,1,0.256,8.69
BOL,2001,1,0.128,8.871
BOL,2002,1,0.391,10.795
BOL,2003,1,-0.778,10.19
BOL,2004,1,-1.117,9.915
BOL,2005,1,-1.644,10.668
BOL,2006,1,-1.355,10.977
BOL,2007,1,-1.226,11.469
BOL,2008,1,-0.891,12.074
BOL,2009,1,-0.978,12.56
BOL,2010,1,-1.674,13.045
BOL,2011,1,-1.388,14.561
BOL,2012,1,-1.296,16.239
BOL,2013,1,-0.622,17.147
BOL,2014,1,-0.289,19.599
BOL,2015,1,0.476,20.362
BOL,2016,1,0.388,21.627
BOL,2017,1,0.343,22.514
BOL,2018,1,0.103,22.601
BOL,2019,1,0.258,22.863
BOL,2020,1,1.124,19.436
BOL,2021,1,0.452,22.208
BOL,2022,1,-0.103,22.275
BWA,1990,1,0.0,2.7
BWA,1991,1,0.0,2.634
BWA,1992,1,0.0,2.777
BWA,1993,1,0.0,3.195
BWA,1994,1,0.0,3.03
BWA,1995,1,0.0,3.045
BWA,1996,1,0.0,2.755
BWA,1997,1,0.0,2.799
BWA,1998,1,0.0,3.342
BWA,1999,1,0.0,3.158
BWA,2000,1,-0.495,3.283
BWA,2001,1,-0.659,3.188
BWA,2002,1,0.369,4.344
BWA,2003,1,-1.227,2.598
BWA,2004,1,-1.24,2.655
BWA,2005,1,-1.443,2.649
BWA,2006,1,-1.811,2.322
BWA,2007,1,-1.504,2.725
BWA,2008,1,-1.165,3.338
BWA,2009,1,-0.012,3.844
BWA,2010,1,5.543,10.08
BWA,2011,1,8.573,12.602
BWA,2012,1,6.848,11.925
BWA,2013,1,6.389,12.052
BWA,2014,1,6.729,13.579
BWA,2015,1,7.355,12.773
BWA,2016,1,6.914,13.258
BWA,2017,1,4.352,11.422
BWA,2018,1,4.066,11.705
BWA,2019,1,5.026,11.754
BWA,2020,1,5.342,10.893
BWA,2021,1,5.361,11.369
BWA,2022,1,5.074,11.67
BRA,1990,1,26.669,245.327
BRA,1991,1,22.323,251.717
BRA,1992,1,20.083,253.684
BRA,1993,1,17.998,262.304
BRA,1994,1,21.676,275.678
BRA,1995,1,30.063,298.741
BRA,1996,1,32.676,321.987
BRA,1997,1,35.565,342.514
BRA,1998,1,31.796,349.155
BRA,1999,1,5.891,333.147
BRA,2000,1,10.124,350.307
BRA,2001,1,-2.971,343.195
BRA,2002,1,-16.065,331.7
BRA,2003,1,-20.59,324.055
BRA,2004,1,-25.042,336.392
BRA,2005,1,-14.455,349.916
BRA,2006,1,-9.635,359.236
BRA,2007,1,2.299,392.872
BRA,2008,1,30.524,443.162
BRA,2009,1,24.003,413.778
BRA,2010,1,44.522,484.791
BRA,2011,1,56.73,519.31
BRA,2012,1,55.306,553.615
BRA,2013,1,58.83,591.249
BRA,2014,1,54.518,612.419
BRA,2015,1,18.695,548.048
BRA,2016,1,-5.049,487.699
BRA,2017,1,1.08,499.346
BRA,2018,1,0.258,478.637
BRA,2019,1,3.325,476.714
BRA,2020,1,-15.721,429.487
BRA,2021,1,-32.372,465.645
BRA,2022,1,-25.443,458.398
BRN,1990,1,-1.48,3.976
BRN,1991,1,-2.353,4.858
BRN,1992,1,-1.731,5.154
BRN,1993,1,-0.981,5.376
BRN,1994,1,-0.289,5.264
BRN,1995,1,-0.56,5.265
BRN,1996,1,0.094,5.972
BRN,1997,1,-1.66,4.427
BRN,1998,1,-0.16,5.435
BRN,1999,1,-1.564,4.414
BRN,2000,1,-1.851,3.478
BRN,2001,1,-1.766,3.424
BRN,2002,1,-1.25,3.419
BRN,2003,1,-0.217,5.381
BRN,2004,1,-0.311,5.33
BRN,2005,1,-0.343,5.085
BRN,2006,1,-1.043,6.1
BRN,2007,1,-1.006,7.071
BRN,2008,1,-1.474,7.691
BRN,2009,1,-1.3,6.445
BRN,2010,1,-1.454,6.563
BRN,2011,1,-0.761,8.794
BRN,2012,1,-0.449,9.051
BRN,2013,1,0.936,8.562
BRN,2014,1,-0.143,8.688
BRN,2015,1,0.6,7.534
BRN,2016,1,-0.563,7.07
BRN,2017,1,-0.893,8.416
BRN,2018,1,0.033,9.377
BRN,2019,1,-0.669,10.064
BRN,2020,1,-0.737,10.42
BRN,2021,1,-1.749,9.964
BRN,2022,1,-1.82,9.534
BGR,1990,1,-15.33,61.411
BGR,1991,1,-16.801,44.822
BGR,1992,1,-15.163,42.293
BGR,1993,1,-12.935,45.557
BGR,1994,1,-14.796,41.664
BGR,1995,1,-11.362,46.636
BGR,1996,1,-9.613,48.927
BGR,1997,1,-9.227,46.665
BGR,1998,1,-7.226,45.986
BGR,1999,1,-4.782,41.69
BGR,2000,1,-3.021,42.571
BGR,2001,1,-3.543,45.575
BGR,2002,1,-2.882,43.353
BGR,2003,1,-4.181,46.406
BGR,2004,1,-3.774,45.851
BGR,2005,1,-2.071,48.614
BGR,2006,1,-0.917,51.005
BGR,2007,1,-1.685,54.066
BGR,2008,1,0.981,55.09
BGR,2009,1,-0.808,45.029
BGR,2010,1,-2.861,45.039
BGR,2011,1,-6.194,47.011
BGR,2012,1,-4.494,43.867
BGR,2013,1,-4.475,38.251
BGR,2014,1,-6.341,38.91
BGR,2015,1,-7.628,40.575
BGR,2016,1,-5.843,39.576
BGR,2017,1,-6.432,41.089
BGR,2018,1,-2.876,40.701
BGR,2019,1,-2.594,39.674
BGR,2020,1,-0.697,35.947
BGR,2021,1,-1.914,40.511
BGR,2022,1,-5.003,41.963
BFA,1990,1,0.223,0.813
BFA,1991,1,0.23,0.868
BFA,1992,1,0.237,0.867
BFA,1993,1,0.234,0.867
BFA,1994,1,0.246,0.906
BFA,1995,1,0.28,0.941
BFA,1996,1,0.234,0.957
BFA,1997,1,0.281,1.041
BFA,1998,1,0.865,1.716
BFA,1999,1,1.293,2.337
BFA,2000,1,0.368,1.302
BFA,2001,1,0.528,1.589
BFA,2002,1,0.486,1.557
BFA,2003,1,0.509,1.697
BFA,2004,1,0.61,1.714
BFA,2005,1,0.567,1.679
BFA,2006,1,0.636,1.85
BFA,2007,1,0.631,2.251
BFA,2008,1,0.508,2.326
BFA,2009,1,1.114,2.95
BFA,2010,1,1.151,3.136
BFA,2011,1,0.685,2.834
BFA,2012,1,0.668,3.283
BFA,2013,1,0.829,3.638
BFA,2014,1,0.887,3.751
BFA,2015,1,0.776,4.519
BFA,2016,1,0.586,4.571
BFA,2017,1,0.461,5.084
BFA,2018,1,0.587,5.813
BFA,2019,1,0.533,6.154
BFA,2020,1,0.312,5.689
BFA,2021,1,0.252,6.541
BFA,2022,1,0.541,6.915
KHM,1990,1,0.594,1.854
KHM,1991,1,0.623,1.927
KHM,1992,1,0.675,2.023
KHM,1993,1,0.598,1.983
KHM,1994,1,0.649,2.075
KHM,1995,1,0.524,2.023
KHM,1996,1,0.736,2.253
KHM,1997,1,0.755,2.221
KHM,1998,1,0.906,2.782
KHM,1999,1,0.833,2.727
KHM,2000,1,2.841,4.841
KHM,2001,1,3.332,5.567
KHM,2002,1,4.904,7.055
KHM,2003,1,4.043,6.296
KHM,2004,1,5.514,7.756
KHM,2005,1,7.07,9.279
KHM,2006,1,7.536,10.383
KHM,2007,1,7.356,10.846
KHM,2008,1,8.681,12.617
KHM,2009,1,6.43,11.009
KHM,2010,1,9.609,14.673
KHM,2011,1,15.606,20.881
KHM,2012,1,14.678,20.254
KHM,2013,1,17.579,23.204
KHM,2014,1,15.277,21.976
KHM,2015,1,18.255,26.445
KHM,2016,1,15.447,26.095
KHM,2017,1,15.53,27.617
KHM,2018,1,18.016,31.949
KHM,2019,1,19.656,38.285
KHM,2020,1,19.947,38.982
KHM,2021,1,19.521,38.769
KHM,2022,1,18.898,38.507
CMR,1990,1,0.454,3.059
CMR,1991,1,0.44,3.108
CMR,1992,1,0.576,3.289
CMR,1993,1,0.591,3.457
CMR,1994,1,0.27,5.15
CMR,1995,1,0.246,5.621
CMR,1996,1,0.136,6.111
CMR,1997,1,0.685,6.064
CMR,1998,1,0.722,6.095
CMR,1999,1,-0.054,5.166
CMR,2000,1,0.632,6.221
CMR,2001,1,1.356,6.919
CMR,2002,1,2.282,7.633
CMR,2003,1,0.748,6.452
CMR,2004,1,0.488,6.187
CMR,2005,1,0.851,6.274
CMR,2006,1,0.759,6.245
CMR,2007,1,0.039,7.449
CMR,2008,1,0.414,7.735
CMR,2009,1,1.179,9.734
CMR,2010,1,1.251,9.634
CMR,2011,1,1.155,9.26
CMR,2012,1,2.282,9.885
CMR,2013,1,1.794,9.644
CMR,2014,1,1.867,10.639
CMR,2015,1,1.328,11.179
CMR,2016,1,1.584,11.549
CMR,2017,1,1.65,11.236
CMR,2018,1,0.72,10.567
CMR,2019,1,0.613,10.219
CMR,2020,1,0.809,10.524
CMR,2021,1,1.142,10.747
CMR,2022,1,0.854,10.9
CAN,1990,1,24.807,482.822
CAN,1991,1,32.262,482.018
CAN,1992,1,31.562,495.058
CAN,1993,1,18.114,482.274
CAN,1994,1,8.878,487.508
CAN,1995,1,4.275,495.689
CAN,1996,1,-2.444,505.285
CAN,1997,1,15.273,537.295
CAN,1998,1,11.212,540.848
CAN,1999,1,-2.158,541.707
CAN,2000,1,14.308,580.569
CAN,2001,1,0.969,559.329
CAN,2002,1,18.982,582.711
CAN,2003,1,-3.725,577.068
CAN,2004,1,4.585,583.748
CAN,2005,1,34.867,607.721
CAN,2006,1,7.77,575.943
CAN,2007,1,6.381,598.269
CAN,2008,1,7.119,582.889
CAN,2009,1,31.355,574.166
CAN,2010,1,51.388,606.123
CAN,2011,1,36.554,599.875
CAN,2012,1,12.817,577.039
CAN,2013,1,8.487,577.341
CAN,2014,1,-8.307,558.162
CAN,2015,1,-27.796,537.848
CAN,2016,1,-37.417,521.455
CAN,2017,1,-41.2,528.403
CAN,2018,1,-50.344,528.734
CAN,2019,1,-59.441,522.583
CAN,2020,1,-46.318,480.264
CAN,2021,1,-38.311,502.001
CAN,2022,1,-48.656,501.955
